OrderId,ItemName,Price,Quantity,,,,,,
53011315-41f5-ed11-9f05-f46b8c8f0ef6,Flour - Cake,616.59,13,,,,,,
54011315-41f5-ed11-9f05-f46b8c8f0ef6,Sage - Rubbed,677.21,10,,,,,,
55011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Red& Lurton Merlot De,578.2,6,,,,,,
56011315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Mix,129.99,5,,,,,,
57011315-41f5-ed11-9f05-f46b8c8f0ef6,Artichoke - Hearts& Canned,164.53,11,,,,,,
58011315-41f5-ed11-9f05-f46b8c8f0ef6,Beets - Candy Cane& Organic,766.92,2,,,,,,
59011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Trimbach Pinot Blanc,437.47,10,,,,,,
5a011315-41f5-ed11-9f05-f46b8c8f0ef6,Split Peas - Yellow& Dry,818.25,1,,,,,,
5b011315-41f5-ed11-9f05-f46b8c8f0ef6,Vinegar - White Wine,523.41,1,,,,,,
5c011315-41f5-ed11-9f05-f46b8c8f0ef6,Apples - Spartan,926.92,3,,,,,,
5d011315-41f5-ed11-9f05-f46b8c8f0ef6,Lamb - Bones,878.08,11,,,,,,
5e011315-41f5-ed11-9f05-f46b8c8f0ef6,Sobe - Lizard Fuel,685.08,11,,,,,,
5f011315-41f5-ed11-9f05-f46b8c8f0ef6,Chicken - Leg& Boneless,919.74,8,,,,,,
60011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - English Muffin,793.34,9,,,,,,
61011315-41f5-ed11-9f05-f46b8c8f0ef6,Coffee - Espresso,788.42,1,,,,,,
62011315-41f5-ed11-9f05-f46b8c8f0ef6,Salmon - Smoked& Sliced,498.19,5,,,,,,
63011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Frozen Basket Variety,268.33,6,,,,,,
64011315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Knorr& Classic Can. Chili,853.46,4,,,,,,
65011315-41f5-ed11-9f05-f46b8c8f0ef6,True - Vue Containers,960.3,2,,,,,,
66011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Pain Au Liat X12,444.18,14,,,,,,
67011315-41f5-ed11-9f05-f46b8c8f0ef6,Croissants Thaw And Serve,609.01,6,,,,,,
68011315-41f5-ed11-9f05-f46b8c8f0ef6,Pork - Sausage Casing,587.95,10,,,,,,
69011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Sour Batard,681.68,15,,,,,,
6a011315-41f5-ed11-9f05-f46b8c8f0ef6,Bouillion - Fish,551.55,15,,,,,,
6b011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Stoneliegh Sauvignon,358.12,14,,,,,,
6c011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread Cranberry Foccacia,528.02,2,,,,,,
6d011315-41f5-ed11-9f05-f46b8c8f0ef6,Loquat,111.55,3,,,,,,
6e011315-41f5-ed11-9f05-f46b8c8f0ef6,Tea Peppermint,857.94,2,,,,,,
6f011315-41f5-ed11-9f05-f46b8c8f0ef6,Shrimp - Black Tiger 8 - 12,807.29,6,,,,,,
70011315-41f5-ed11-9f05-f46b8c8f0ef6,Huck Towels White,788.43,11,,,,,,
71011315-41f5-ed11-9f05-f46b8c8f0ef6,Appetizer - Veg Assortment,123.22,5,,,,,,
72011315-41f5-ed11-9f05-f46b8c8f0ef6,Arrowroot,387.78,11,,,,,,
73011315-41f5-ed11-9f05-f46b8c8f0ef6,Salt - Seasoned,780.75,10,,,,,,
74011315-41f5-ed11-9f05-f46b8c8f0ef6,Cake - Pancake,967.17,9,,,,,,
75011315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Cheddar& Medium,335.7,8,,,,,,
76011315-41f5-ed11-9f05-f46b8c8f0ef6,Coffee - French Vanilla Frothy,975.79,9,,,,,,
77011315-41f5-ed11-9f05-f46b8c8f0ef6,Veal - Knuckle,284.51,9,,,,,,
78011315-41f5-ed11-9f05-f46b8c8f0ef6,Water - Green Tea Refresher,386.31,12,,,,,,
79011315-41f5-ed11-9f05-f46b8c8f0ef6,Hog / Sausage Casing - Pork,859.95,2,,,,,,
7a011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Red& Gallo& Merlot,705.36,7,,,,,,
7b011315-41f5-ed11-9f05-f46b8c8f0ef6,Dried Peach,904.67,6,,,,,,
7c011315-41f5-ed11-9f05-f46b8c8f0ef6,Beer - Corona,137.83,12,,,,,,
7d011315-41f5-ed11-9f05-f46b8c8f0ef6,Brandy Apricot,508.9,9,,,,,,
7e011315-41f5-ed11-9f05-f46b8c8f0ef6,Vegetable - Base,185.22,4,,,,,,
7f011315-41f5-ed11-9f05-f46b8c8f0ef6,Chicken - Thigh& Bone In,513.44,9,,,,,,
80011315-41f5-ed11-9f05-f46b8c8f0ef6,Longos - Grilled Chicken With,584.7,10,,,,,,
81011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Fontanafredda Barolo,605.47,13,,,,,,
82011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Red& Mouton Cadet,729.68,12,,,,,,
83011315-41f5-ed11-9f05-f46b8c8f0ef6,Apple - Fuji,256.97,12,,,,,,
84011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread Cranberry Foccacia,211.51,5,,,,,,
85011315-41f5-ed11-9f05-f46b8c8f0ef6,Chicken - Leg& Boneless,139.57,8,,,,,,
86011315-41f5-ed11-9f05-f46b8c8f0ef6,Milk - Chocolate 250 Ml,729.12,6,,,,,,
87011315-41f5-ed11-9f05-f46b8c8f0ef6,Cognac - Courvaisier,571.09,2,,,,,,
88011315-41f5-ed11-9f05-f46b8c8f0ef6,Dc - Sakura Fu,133.07,6,,,,,,
89011315-41f5-ed11-9f05-f46b8c8f0ef6,Soup Campbells Turkey Veg.,734.88,15,,,,,,
8a011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Red& Marechal Foch,723.74,9,,,,,,
8b011315-41f5-ed11-9f05-f46b8c8f0ef6,Beef - Kindney& Whole,979.06,12,,,,,,
8c011315-41f5-ed11-9f05-f46b8c8f0ef6,Pasta - Lasagne& Fresh,785.35,12,,,,,,
8d011315-41f5-ed11-9f05-f46b8c8f0ef6,Beer - Pilsner Urquell,394.24,6,,,,,,
8e011315-41f5-ed11-9f05-f46b8c8f0ef6,Wood Chips - Regular,315.72,4,,,,,,
8f011315-41f5-ed11-9f05-f46b8c8f0ef6,Oil - Coconut,395.95,9,,,,,,
90011315-41f5-ed11-9f05-f46b8c8f0ef6,Campari,326.69,12,,,,,,
91011315-41f5-ed11-9f05-f46b8c8f0ef6,Vodka - Smirnoff,803.21,10,,,,,,
92011315-41f5-ed11-9f05-f46b8c8f0ef6,Longos - Lasagna Veg,335.83,8,,,,,,
93011315-41f5-ed11-9f05-f46b8c8f0ef6,Salt - Rock& Course,960.13,10,,,,,,
94011315-41f5-ed11-9f05-f46b8c8f0ef6,Truffle Shells - White Chocolate,937.95,13,,,,,,
95011315-41f5-ed11-9f05-f46b8c8f0ef6,Extract - Vanilla&artificial,907.25,10,,,,,,
96011315-41f5-ed11-9f05-f46b8c8f0ef6,Tea - Herbal I Love Lemon,635.07,14,,,,,,
97011315-41f5-ed11-9f05-f46b8c8f0ef6,Russian Prince,132.19,12,,,,,,
98011315-41f5-ed11-9f05-f46b8c8f0ef6,Ketchup - Tomato,556.07,7,,,,,,
99011315-41f5-ed11-9f05-f46b8c8f0ef6,Pepper Squash,505.28,4,,,,,,
9a011315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Campbells& Classic Chix,224.36,8,,,,,,
9b011315-41f5-ed11-9f05-f46b8c8f0ef6,Nut - Chestnuts& Whole,935.83,2,,,,,,
9c011315-41f5-ed11-9f05-f46b8c8f0ef6,Appetizer - Mango Chevre,877.81,8,,,,,,
9d011315-41f5-ed11-9f05-f46b8c8f0ef6,Seedlings - Buckwheat& Organic,948.56,6,,,,,,
9e011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Crozes Hermitage E.,703.2,11,,,,,,
9f011315-41f5-ed11-9f05-f46b8c8f0ef6,Chicken - Wieners,479.13,4,,,,,,
a0011315-41f5-ed11-9f05-f46b8c8f0ef6,Rum - Mount Gay Eclipes,716.73,7,,,,,,
a1011315-41f5-ed11-9f05-f46b8c8f0ef6,Roe - Flying Fish,619.14,5,,,,,,
a2011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Pumpernickle& Rounds,387.02,9,,,,,,
a3011315-41f5-ed11-9f05-f46b8c8f0ef6,Sole - Iqf,653.63,2,,,,,,
a4011315-41f5-ed11-9f05-f46b8c8f0ef6,Nantucket - Pomegranate Pear,961.36,9,,,,,,
a5011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Rosemary Focaccia,517.79,6,,,,,,
a6011315-41f5-ed11-9f05-f46b8c8f0ef6,Cookie Double Choco,608.94,5,,,,,,
a7011315-41f5-ed11-9f05-f46b8c8f0ef6,Wanton Wrap,351.8,6,,,,,,
a8011315-41f5-ed11-9f05-f46b8c8f0ef6,Mcgillicuddy Vanilla Schnap,105.18,2,,,,,,
a9011315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Campbells Asian Noodle,626.31,4,,,,,,
aa011315-41f5-ed11-9f05-f46b8c8f0ef6,Anisette - Mcguiness,231.6,1,,,,,,
ab011315-41f5-ed11-9f05-f46b8c8f0ef6,Rum - Light& Captain Morgan,664.96,3,,,,,,
ac011315-41f5-ed11-9f05-f46b8c8f0ef6,Arctic Char - Fresh& Whole,363.05,15,,,,,,
ad011315-41f5-ed11-9f05-f46b8c8f0ef6,Chicken - Livers,102.12,9,,,,,,
ae011315-41f5-ed11-9f05-f46b8c8f0ef6,Beef - Ground Lean Fresh,662.23,5,,,,,,
af011315-41f5-ed11-9f05-f46b8c8f0ef6,Chips Potato Reg 43g,302.24,8,,,,,,
b0011315-41f5-ed11-9f05-f46b8c8f0ef6,Chivas Regal - 12 Year Old,502.34,9,,,,,,
b1011315-41f5-ed11-9f05-f46b8c8f0ef6,Chips - Potato Jalapeno,217.62,12,,,,,,
b2011315-41f5-ed11-9f05-f46b8c8f0ef6,Compound - Pear,475.01,5,,,,,,
b3011315-41f5-ed11-9f05-f46b8c8f0ef6,Shrimp - Black Tiger 16/20,427.36,9,,,,,,
b4011315-41f5-ed11-9f05-f46b8c8f0ef6,Vinegar - Balsamic& White,565.25,4,,,,,,
b5011315-41f5-ed11-9f05-f46b8c8f0ef6,Snails - Large Canned,626.26,7,,,,,,
b6011315-41f5-ed11-9f05-f46b8c8f0ef6,Cookies - Assorted,972.67,10,,,,,,
b7011315-41f5-ed11-9f05-f46b8c8f0ef6,Sauce - Bernaise& Mix,501.73,5,,,,,,
b8011315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Campbells& Cream Of,654.27,1,,,,,,
b9011315-41f5-ed11-9f05-f46b8c8f0ef6,Vinegar - White Wine,422.34,3,,,,,,
ba011315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Campbells Tomato Ravioli,143.28,6,,,,,,
bb011315-41f5-ed11-9f05-f46b8c8f0ef6,Cake - Dulce De Leche,139.88,15,,,,,,
bc011315-41f5-ed11-9f05-f46b8c8f0ef6,Arctic Char - Fresh& Whole,123.88,1,,,,,,
bd011315-41f5-ed11-9f05-f46b8c8f0ef6,Scallops - 10/20,433.7,1,,,,,,
be011315-41f5-ed11-9f05-f46b8c8f0ef6,Swiss Chard,800.96,3,,,,,,
bf011315-41f5-ed11-9f05-f46b8c8f0ef6,Campari,468.63,6,,,,,,
c0011315-41f5-ed11-9f05-f46b8c8f0ef6,Cleaner - Pine Sol,297.88,2,,,,,,
c1011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Multigrain& Loaf,976.98,8,,,,,,
c2011315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Cheddar& Old White,311.68,11,,,,,,
c3011315-41f5-ed11-9f05-f46b8c8f0ef6,Kiwano,367.35,3,,,,,,
c4011315-41f5-ed11-9f05-f46b8c8f0ef6,Compound - Strawberry,779.42,3,,,,,,
c5011315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Grana Padano,251.99,7,,,,,,
c6011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Jafflin Bourgongone,714.98,4,,,,,,
c7011315-41f5-ed11-9f05-f46b8c8f0ef6,Beef - Inside Round,757.24,13,,,,,,
c8011315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Victor Et Berthold,951.16,7,,,,,,
c9011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Ice Wine,783.47,12,,,,,,
ca011315-41f5-ed11-9f05-f46b8c8f0ef6,Sobe - Green Tea,773.81,2,,,,,,
cb011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Jafflin Bourgongone,800.86,8,,,,,,
cc011315-41f5-ed11-9f05-f46b8c8f0ef6,Creme De Banane - Marie,521.12,4,,,,,,
cd011315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Verve - Chipotle Chicken,289.8,1,,,,,,
ce011315-41f5-ed11-9f05-f46b8c8f0ef6,Syrup - Kahlua Chocolate,980.45,1,,,,,,
cf011315-41f5-ed11-9f05-f46b8c8f0ef6,Cassis,402,5,,,,,,
d0011315-41f5-ed11-9f05-f46b8c8f0ef6,Coffee - Decaffeinato Coffee,949.01,12,,,,,,
d1011315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese Cloth No 60,368.57,15,,,,,,
d2011315-41f5-ed11-9f05-f46b8c8f0ef6,Mangostein,940.25,3,,,,,,
d3011315-41f5-ed11-9f05-f46b8c8f0ef6,Cod - Salted& Boneless,917.33,1,,,,,,
d4011315-41f5-ed11-9f05-f46b8c8f0ef6,Limes,490.84,7,,,,,,
d5011315-41f5-ed11-9f05-f46b8c8f0ef6,Appetizer - Lobster Phyllo Roll,554.67,10,,,,,,
d6011315-41f5-ed11-9f05-f46b8c8f0ef6,Sauce - Plum,272.73,6,,,,,,
d7011315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Campbells& Beef Barley,756.77,2,,,,,,
d8011315-41f5-ed11-9f05-f46b8c8f0ef6,Mop Head - Cotton& 24 Oz,560.83,3,,,,,,
d9011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - White& Unsliced,153.41,8,,,,,,
da011315-41f5-ed11-9f05-f46b8c8f0ef6,Pork - Loin& Bone - In,576.36,15,,,,,,
db011315-41f5-ed11-9f05-f46b8c8f0ef6,Tea - Herbal I Love Lemon,488.73,8,,,,,,
dc011315-41f5-ed11-9f05-f46b8c8f0ef6,Chinese Foods - Cantonese,573.86,10,,,,,,
dd011315-41f5-ed11-9f05-f46b8c8f0ef6,Gatorade - Fruit Punch,437.8,8,,,,,,
de011315-41f5-ed11-9f05-f46b8c8f0ef6,Lemons,974.8,10,,,,,,
df011315-41f5-ed11-9f05-f46b8c8f0ef6,Dried Cranberries,417.88,4,,,,,,
e0011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Soave Folonari,359.39,4,,,,,,
e1011315-41f5-ed11-9f05-f46b8c8f0ef6,Oil - Olive& Extra Virgin,594.95,2,,,,,,
e2011315-41f5-ed11-9f05-f46b8c8f0ef6,Red Currant Jelly,919.74,14,,,,,,
e3011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Multigrain,707.1,13,,,,,,
e4011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Vovray Sec Domaine Huet,986.49,11,,,,,,
e5011315-41f5-ed11-9f05-f46b8c8f0ef6,Water - Tonic,718.9,13,,,,,,
e6011315-41f5-ed11-9f05-f46b8c8f0ef6,Oil - Hazelnut,858.62,13,,,,,,
e7011315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Blue,492.09,12,,,,,,
e8011315-41f5-ed11-9f05-f46b8c8f0ef6,Salmon - Canned,932.95,8,,,,,,
e9011315-41f5-ed11-9f05-f46b8c8f0ef6,Appetizer - Tarragon Chicken,211.36,3,,,,,,
ea011315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Zonnebloem Pinotage,995.61,8,,,,,,
eb011315-41f5-ed11-9f05-f46b8c8f0ef6,Sea Bass - Fillets,340.44,12,,,,,,
ec011315-41f5-ed11-9f05-f46b8c8f0ef6,Spinach - Baby,592.15,13,,,,,,
ed011315-41f5-ed11-9f05-f46b8c8f0ef6,Pork Casing,212.56,3,,,,,,
ee011315-41f5-ed11-9f05-f46b8c8f0ef6,Olives - Nicoise,808.81,3,,,,,,
ef011315-41f5-ed11-9f05-f46b8c8f0ef6,Rice Paper,258.94,11,,,,,,
f0011315-41f5-ed11-9f05-f46b8c8f0ef6,Daves Island Stinger,457.76,9,,,,,,
f1011315-41f5-ed11-9f05-f46b8c8f0ef6,Sauce Tomato Pouch,849.83,12,,,,,,
f2011315-41f5-ed11-9f05-f46b8c8f0ef6,Lamb - Loin Chops,208.34,7,,,,,,
f3011315-41f5-ed11-9f05-f46b8c8f0ef6,Milk - Homo,930.88,7,,,,,,
f4011315-41f5-ed11-9f05-f46b8c8f0ef6,Table Cloth 62x120 Colour,414.37,10,,,,,,
f5011315-41f5-ed11-9f05-f46b8c8f0ef6,Vinegar - Red Wine,710.19,5,,,,,,
f6011315-41f5-ed11-9f05-f46b8c8f0ef6,Muffin - Banana Nut Individual,793.62,14,,,,,,
f7011315-41f5-ed11-9f05-f46b8c8f0ef6,Potatoes - Yukon Gold 5 Oz,664.89,12,,,,,,
f8011315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - White Epi Baguette,171.7,10,,,,,,
f9011315-41f5-ed11-9f05-f46b8c8f0ef6,Icecream - Dibs,375.27,2,,,,,,
fa011315-41f5-ed11-9f05-f46b8c8f0ef6,Sausage - Liver,760.85,4,,,,,,
fb011315-41f5-ed11-9f05-f46b8c8f0ef6,Flour - Buckwheat& Dark,570.87,1,,,,,,
fc011315-41f5-ed11-9f05-f46b8c8f0ef6,Rootbeer,799.35,4,,,,,,
fd011315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Grie Des Champ,388.74,10,,,,,,
fe011315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Beef& Base Mix,306.76,3,,,,,,
ff011315-41f5-ed11-9f05-f46b8c8f0ef6,Napkin - Dinner& White,878.2,5,,,,,,
00021315-41f5-ed11-9f05-f46b8c8f0ef6,Beef - Rouladin& Sliced,998.08,8,,,,,,
01021315-41f5-ed11-9f05-f46b8c8f0ef6,Flax Seed,776.6,5,,,,,,
02021315-41f5-ed11-9f05-f46b8c8f0ef6,Clam Nectar,700.69,10,,,,,,
03021315-41f5-ed11-9f05-f46b8c8f0ef6,Rootbeer,211.09,8,,,,,,
04021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - White& Colubia Cresh,816.11,9,,,,,,
05021315-41f5-ed11-9f05-f46b8c8f0ef6,Tomatoes,741.47,9,,,,,,
06021315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Bagels& Plain,810.55,8,,,,,,
07021315-41f5-ed11-9f05-f46b8c8f0ef6,Shrimp - Prawn,761.13,8,,,,,,
08021315-41f5-ed11-9f05-f46b8c8f0ef6,Longos - Chicken Cordon Bleu,747.28,14,,,,,,
09021315-41f5-ed11-9f05-f46b8c8f0ef6,Ice Cream - Life Savers,308.76,3,,,,,,
0a021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Blue Nun Qualitatswein,561.23,1,,,,,,
0b021315-41f5-ed11-9f05-f46b8c8f0ef6,Juice - Mango,307.58,13,,,,,,
0c021315-41f5-ed11-9f05-f46b8c8f0ef6,Steel Wool S.o.s,395.34,2,,,,,,
0d021315-41f5-ed11-9f05-f46b8c8f0ef6,Boogies,783.76,3,,,,,,
0e021315-41f5-ed11-9f05-f46b8c8f0ef6,Olives - Morracan Dired,298.62,4,,,,,,
0f021315-41f5-ed11-9f05-f46b8c8f0ef6,Cucumber - Pickling Ontario,744.24,1,,,,,,
10021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Chianti Classico Riserva,807.69,3,,,,,,
11021315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Pumpernickel,914.35,7,,,,,,
12021315-41f5-ed11-9f05-f46b8c8f0ef6,Pork - Tenderloin& Frozen,841.37,10,,,,,,
13021315-41f5-ed11-9f05-f46b8c8f0ef6,Parsley - Dried,944.4,6,,,,,,
14021315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Knorr& Country Bean,754.98,6,,,,,,
15021315-41f5-ed11-9f05-f46b8c8f0ef6,Soup Campbells Beef With Veg,898.37,13,,,,,,
16021315-41f5-ed11-9f05-f46b8c8f0ef6,Barramundi,673.25,3,,,,,,
17021315-41f5-ed11-9f05-f46b8c8f0ef6,Tea - Lemon Scented,385.32,15,,,,,,
18021315-41f5-ed11-9f05-f46b8c8f0ef6,Cabbage - Savoy,309.27,14,,,,,,
19021315-41f5-ed11-9f05-f46b8c8f0ef6,Prunes - Pitted,991.12,13,,,,,,
1a021315-41f5-ed11-9f05-f46b8c8f0ef6,Tarts Assorted,894.23,3,,,,,,
1b021315-41f5-ed11-9f05-f46b8c8f0ef6,Compound - Passion Fruit,371.71,4,,,,,,
1c021315-41f5-ed11-9f05-f46b8c8f0ef6,Beef - Ox Tail& Frozen,242.64,15,,,,,,
1d021315-41f5-ed11-9f05-f46b8c8f0ef6,Lettuce Romaine Chopped,578.29,6,,,,,,
1e021315-41f5-ed11-9f05-f46b8c8f0ef6,Pastry - Mini French Pastries,935.8,3,,,,,,
1f021315-41f5-ed11-9f05-f46b8c8f0ef6,Pork - Shoulder,895.17,15,,,,,,
20021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Cave Springs Dry Riesling,392.89,14,,,,,,
21021315-41f5-ed11-9f05-f46b8c8f0ef6,Pizza Pizza Dough,566.77,13,,,,,,
22021315-41f5-ed11-9f05-f46b8c8f0ef6,Cleaner - Bleach,215.34,15,,,,,,
23021315-41f5-ed11-9f05-f46b8c8f0ef6,Glove - Cutting,770.37,12,,,,,,
24021315-41f5-ed11-9f05-f46b8c8f0ef6,Appetizer - Asian Shrimp Roll,880.06,15,,,,,,
25021315-41f5-ed11-9f05-f46b8c8f0ef6,Nut - Pecan& Halves,701.04,13,,,,,,
26021315-41f5-ed11-9f05-f46b8c8f0ef6,Turkey - Oven Roast Breast,544.38,2,,,,,,
27021315-41f5-ed11-9f05-f46b8c8f0ef6,Shark - Loin,408.46,14,,,,,,
28021315-41f5-ed11-9f05-f46b8c8f0ef6,Veal - Liver,461.07,6,,,,,,
29021315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Mix,554.42,13,,,,,,
2a021315-41f5-ed11-9f05-f46b8c8f0ef6,Flower - Carnations,269.39,8,,,,,,
2b021315-41f5-ed11-9f05-f46b8c8f0ef6,Veal - Insides Provini,921.98,7,,,,,,
2c021315-41f5-ed11-9f05-f46b8c8f0ef6,Filter - Coffee,543.01,11,,,,,,
2d021315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - Rolls& Corn,928.13,6,,,,,,
2e021315-41f5-ed11-9f05-f46b8c8f0ef6,Lamb - Whole Head Off&nz,904.24,10,,,,,,
2f021315-41f5-ed11-9f05-f46b8c8f0ef6,Cake - Miini Cheesecake Cherry,477.48,2,,,,,,
30021315-41f5-ed11-9f05-f46b8c8f0ef6,Veal - Inside& Choice,181.62,11,,,,,,
31021315-41f5-ed11-9f05-f46b8c8f0ef6,Table Cloth - 53x69 Colour,852.25,4,,,,,,
32021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Sauvignon Blanc Oyster,207.81,8,,,,,,
33021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Coteaux Du Tricastin Ac,780.11,4,,,,,,
34021315-41f5-ed11-9f05-f46b8c8f0ef6,Grenadine,558.63,8,,,,,,
35021315-41f5-ed11-9f05-f46b8c8f0ef6,Tomatoes - Heirloom,618.48,14,,,,,,
36021315-41f5-ed11-9f05-f46b8c8f0ef6,Bread - White Mini Epi,593.77,6,,,,,,
37021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Red& Black Opal Shiraz,141.5,2,,,,,,
38021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Magnotta - Belpaese,633.97,5,,,,,,
39021315-41f5-ed11-9f05-f46b8c8f0ef6,Salmon - Atlantic& Fresh& Whole,736.77,5,,,,,,
3a021315-41f5-ed11-9f05-f46b8c8f0ef6,Tarragon - Fresh,505.97,13,,,,,,
3b021315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Valancey,347.12,6,,,,,,
3c021315-41f5-ed11-9f05-f46b8c8f0ef6,Juice - Ocean Spray Kiwi,227.32,5,,,,,,
3d021315-41f5-ed11-9f05-f46b8c8f0ef6,Cheese - Grana Padano,406.06,5,,,,,,
3e021315-41f5-ed11-9f05-f46b8c8f0ef6,Sea Bass - Whole,336.6,9,,,,,,
3f021315-41f5-ed11-9f05-f46b8c8f0ef6,Pork Casing,901.9,14,,,,,,
40021315-41f5-ed11-9f05-f46b8c8f0ef6,Compound - Mocha,622.55,1,,,,,,
41021315-41f5-ed11-9f05-f46b8c8f0ef6,Snails - Large Canned,487.8,2,,,,,,
42021315-41f5-ed11-9f05-f46b8c8f0ef6,Cinnamon Rolls,734.39,12,,,,,,
43021315-41f5-ed11-9f05-f46b8c8f0ef6,Pastry - Baked Cinnamon Stick,520.55,2,,,,,,
44021315-41f5-ed11-9f05-f46b8c8f0ef6,Chicken - White Meat& No Tender,580.28,15,,,,,,
45021315-41f5-ed11-9f05-f46b8c8f0ef6,Celery,694.48,1,,,,,,
46021315-41f5-ed11-9f05-f46b8c8f0ef6,Butter - Salted& Micro,337.62,5,,,,,,
47021315-41f5-ed11-9f05-f46b8c8f0ef6,Sea Bass - Fillets,849.6,2,,,,,,
48021315-41f5-ed11-9f05-f46b8c8f0ef6,Coffee - Almond Amaretto,885.97,3,,,,,,
49021315-41f5-ed11-9f05-f46b8c8f0ef6,Cape Capensis - Fillet,703.06,5,,,,,,
4a021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Conde De Valdemar,694.11,1,,,,,,
4b021315-41f5-ed11-9f05-f46b8c8f0ef6,Calypso - Strawberry Lemonade,296.07,14,,,,,,
4c021315-41f5-ed11-9f05-f46b8c8f0ef6,Flounder - Fresh,797.67,7,,,,,,
4d021315-41f5-ed11-9f05-f46b8c8f0ef6,Milk - Buttermilk,133.79,11,,,,,,
4e021315-41f5-ed11-9f05-f46b8c8f0ef6,Dr. Pepper - 355ml,750.12,4,,,,,,
4f021315-41f5-ed11-9f05-f46b8c8f0ef6,Wakami Seaweed,812.28,4,,,,,,
50021315-41f5-ed11-9f05-f46b8c8f0ef6,Mushroom - Chanterelle& Dry,648.43,9,,,,,,
51021315-41f5-ed11-9f05-f46b8c8f0ef6,Shrimp - 16 - 20 Cooked& Peeled,524.76,9,,,,,,
52021315-41f5-ed11-9f05-f46b8c8f0ef6,Tomatoes - Grape,532.64,11,,,,,,
53021315-41f5-ed11-9f05-f46b8c8f0ef6,Crackers - Graham,473.7,14,,,,,,
54021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Cave Springs Dry Riesling,239.42,11,,,,,,
55021315-41f5-ed11-9f05-f46b8c8f0ef6,Wine - Riesling Alsace Ac 2001,225.36,5,,,,,,
56021315-41f5-ed11-9f05-f46b8c8f0ef6,Iced Tea Concentrate,312.71,10,,,,,,
57021315-41f5-ed11-9f05-f46b8c8f0ef6,Pepper - Red Thai,900.97,1,,,,,,
58021315-41f5-ed11-9f05-f46b8c8f0ef6,Cocoa Powder - Natural,926.32,14,,,,,,
59021315-41f5-ed11-9f05-f46b8c8f0ef6,Soup - Canadian Pea& Dry Mix,745.83,3,,,,,,
